wala,wac,n0,k_term
26.0,6.647,28,0
26.0,6.654,26,0
27.0,6.081,32,0
28.0,6.586,28,0
28.0,6.546,30,0
27.0,6.089,28,0
27.0,6.056,36,0
27.0,6.548,47,0
27.0,6.587,38,1
27.0,6.563,30,0
27.0,6.093,30,2
27.0,6.561,37,1
27.0,6.573,30,0
27.0,6.078,63,1
27.0,6.039,28,0
27.0,6.04,25,1
27.0,6.118,29,0
27.0,6.606,36,0
27.0,6.542,33,0
27.0,6.028,32,0
27.0,6.523,26,0
27.0,6.587,30,0
27.0,6.04,26,0
27.0,6.088,39,1
26.0,6.548,27,1
26.0,6.065,30,1
26.0,6.587,49,0
26.0,6.594,25,0
26.0,6.086,43,0
26.0,6.064,39,1
26.0,6.594,28,1
26.0,6.579,52,1
26.0,6.592,39,0
26.0,6.592,45,2
26.0,6.556,51,0
26.0,6.556,37,0
26.0,6.594,46,2
26.0,6.586,46,1
26.0,6.561,26,0
26.0,6.581,25,0
26.0,6.58,39,2
26.0,6.02,25,0
26.0,6.588,32,0
26.0,6.576,26,0
26.0,7.071,27,1
26.0,6.073,75,0
26.0,6.571,34,0
26.0,6.578,26,0
25.0,6.577,32,0
25.0,7.076,26,0
25.0,6.569,37,1
25.0,6.084,42,1
25.0,6.594,31,1
25.0,7.049,47,1
25.0,7.065,38,0
25.0,7.065,36,2
25.0,7.069,26,1
25.0,6.571,45,0
25.0,6.594,36,3
25.0,6.576,26,0
25.0,6.592,41,1
25.0,6.567,26,0
26.0,6.514,28,0
26.0,7.11,25,4
27.0,6.186,113,2
27.0,6.174,132,0
27.0,5.699,25,0
27.0,6.172,30,1
27.0,6.696,46,0
27.0,6.182,30,0
27.0,6.19,113,1
27.0,6.175,76,1
27.0,6.195,27,1
27.0,6.988,35,0
26.0,7.011,27,2
27.0,7.523,39,0
26.0,6.446,30,1
25.0,5.908,26,1
26.0,7.352,27,1
26.0,6.001,28,1
27.0,5.993,31,2
26.0,5.989,28,2
26.0,6.562,26,1
27.0,6.504,29,0
27.0,5.942,35,0
28.0,6.397,32,1
26.0,6.359,29,0
22.0,6.912,26,1
28.0,6.045,30,1
27.0,5.971,27,0
26.0,5.669,40,0
27.0,5.676,54,0
27.0,6.948,72,3
26.0,5.7,61,1
27.0,6.207,49,1
26.0,6.209,38,0
26.0,6.192,61,0
26.0,6.191,44,0
26.0,6.218,46,0
26.0,6.2,182,1
26.0,6.188,80,1
27.0,6.705,33,1
26.0,6.709,66,1
26.0,6.73,33,0
27.0,5.688,25,1
27.0,5.659,29,2
27.0,6.173,35,0
26.0,6.202,34,0
26.0,6.705,28,0
26.0,5.678,32,1
26.0,5.706,39,0
27.0,6.729,25,2
24.0,6.494,37,0
24.0,7.028,41,1
24.0,7.011,30,0
23.0,6.574,55,0
23.0,6.574,56,0
22.0,6.588,51,1
22.0,6.586,35,0
22.0,6.061,25,0
22.0,6.58,28,0
21.0,6.066,74,1
26.0,6.208,25,0
26.0,6.178,30,0
26.0,5.715,87,2
26.0,5.669,48,0
26.0,6.19,46,2
26.0,6.187,122,1
27.0,6.625,41,2
27.0,6.438,29,0
26.0,7.06,56,1
26.0,7.397,35,1
26.0,6.517,31,1
25.0,6.007,28,0
25.0,6.511,30,0
25.0,6.528,29,0
25.0,6.522,25,2
26.0,6.708,58,0
26.0,6.72,34,1
21.0,6.5,29,0
20.0,6.216,42,0
20.0,6.219,49,1
21.0,7.375,49,0
21.0,7.387,206,2
20.0,5.73,29,0
21.0,6.569,39,0
21.0,6.963,109,0
21.0,6.965,122,0
21.0,6.176,139,0
21.0,7.412,52,0
21.0,7.41,36,0
21.0,5.725,57,0
21.0,7.428,39,0
20.0,5.75,43,0
20.0,6.615,116,1
21.0,6.75,120,0
20.0,6.603,86,0
21.0,6.75,65,0
20.0,6.186,49,5
20.0,6.222,45,1
20.0,7.366,46,1
20.0,7.369,182,0
20.0,6.149,59,0
19.0,5.75,47,1
20.0,6.911,70,0
20.0,6.916,234,1
20.0,6.513,81,2
20.0,6.557,60,0
20.0,6.042,45,1
20.0,6.594,96,0
20.0,5.68,278,0
20.0,7.402,32,0
20.0,6.904,31,0
27.0,6.892,37,1
27.0,7.483,70,2
27.0,7.983,60,2
26.0,6.912,46,1
26.0,7.485,97,6
26.0,7.954,92,1
24.0,6.156,64,0
24.0,6.544,76,1
25.0,6.536,29,0
25.0,6.847,25,0
26.0,6.049,58,2
27.0,6.469,25,0
26.0,6.058,47,0
26.0,6.429,109,0
25.0,6.456,82,0
25.0,6.819,34,0
24.0,6.471,101,0
24.0,6.792,66,0
23.0,6.511,53,2
23.0,6.779,29,0
23.0,6.477,25,0
26.0,5.997,46,1
25.0,6.049,31,0
25.0,6.065,26,2
24.0,6.388,36,0
26.0,6.197,27,0
24.0,6.639,40,0
24.0,6.644,40,0
24.0,6.522,34,0
24.0,7.016,26,1
24.0,7.039,42,1
24.0,7.01,55,2
24.0,7.054,57,1
24.0,7.018,49,1
24.0,7.008,27,2
24.0,7.042,29,1
24.0,7.031,25,1
24.0,7.035,34,1
24.0,6.666,28,0
24.0,6.476,34,0
24.0,7.323,31,1
24.0,7.306,37,1
24.0,6.955,31,1
24.0,7.269,32,2
24.0,7.311,30,1
24.0,6.631,33,0
24.0,6.681,33,2
24.0,6.687,37,1
24.0,6.602,37,0
24.0,6.901,28,0
24.0,6.479,43,0
24.0,6.662,35,0
24.0,6.642,56,0
24.0,6.657,28,1
24.0,6.686,26,2
24.0,7.05,26,0
24.0,7.054,30,0
24.0,6.133,64,1
24.0,6.668,31,0
24.0,7.01,43,0
24.0,6.658,41,0
24.0,7.046,29,0
24.0,6.631,41,1
24.0,6.163,56,2
24.0,7.011,28,0
24.0,6.679,32,1
24.0,6.656,32,0
24.0,6.909,33,0
24.0,6.63,110,0
23.0,6.606,29,0
24.0,7.028,26,1
24.0,6.992,26,0
24.0,6.151,26,0
24.0,6.524,46,1
24.0,6.654,58,0
24.0,6.676,56,3
24.0,6.135,31,0
24.0,6.135,63,1
24.0,7.194,34,0
24.0,7.196,33,0
23.0,6.519,25,0
24.0,7.123,41,1
23.0,6.932,41,2
23.0,6.655,59,0
24.0,7.189,46,1
24.0,7.126,39,0
24.0,7.112,53,2
24.0,7.124,28,0
23.0,7.116,28,0
23.0,7.074,59,1
23.0,6.682,65,0
23.0,6.639,30,0
23.0,6.664,33,0
23.0,6.193,27,0
23.0,6.677,31,0
23.0,7.149,28,0
23.0,6.651,33,0
23.0,6.152,60,0
23.0,6.152,47,0
23.0,6.624,41,1
23.0,6.667,50,2
23.0,6.671,50,2
23.0,6.671,25,0
23.0,6.69,32,0
23.0,6.67,68,1
23.0,6.935,29,1
23.0,6.679,34,0
23.0,6.456,43,0
23.0,6.664,42,2
23.0,6.652,33,0
23.0,6.16,38,0
23.0,6.096,34,0
23.0,6.17,30,1
23.0,6.68,34,0
23.0,6.659,31,2
23.0,6.523,37,0
23.0,7.12,45,1
23.0,7.083,33,0
23.0,6.988,25,0
23.0,6.631,47,1
23.0,6.669,36,1
24.0,7.18,29,1
23.0,6.673,46,2
23.0,7.107,52,0
23.0,7.076,35,1
23.0,7.059,25,2
23.0,7.064,41,3
23.0,7.107,61,1
23.0,7.028,64,2
23.0,7.024,43,0
23.0,7.068,26,0
24.0,7.333,28,0
24.0,7.086,30,1
24.0,7.122,28,0
24.0,6.538,36,0
24.0,6.507,47,1
24.0,7.049,34,0
24.0,6.0,42,3
26.0,5.678,81,0
26.0,6.201,188,0
26.0,6.717,53,0
26.0,6.17,32,0
26.0,5.628,28,0
26.0,5.634,25,0
26.0,5.636,29,0
26.0,6.162,33,0
25.0,6.562,28,0
25.0,7.056,31,1
25.0,7.187,28,0
25.0,6.56,29,0
25.0,6.579,28,2
25.0,6.712,54,0
25.0,6.684,26,0
25.0,6.718,30,0
25.0,6.678,33,3
26.0,7.214,30,2
25.0,7.185,29,0
25.0,7.196,33,1
25.0,6.559,47,0
25.0,6.56,39,0
25.0,6.592,32,1
25.0,6.538,37,0
25.0,6.9,28,0
24.0,6.878,32,0
26.0,6.682,26,1
25.0,6.62,25,0
26.0,7.523,38,0
25.0,7.479,32,1
25.0,7.221,41,0
24.0,7.204,45,5
24.0,6.669,58,1
24.0,7.199,77,1
23.0,6.198,94,2
23.0,6.685,81,2
23.0,7.185,95,5
23.0,6.714,101,4
26.0,6.201,107,3
26.0,6.703,57,1
26.0,6.0,84,2
26.0,7.0,27,0
26.0,6.0,43,0
25.0,6.5,53,2
24.0,7.081,34,1
25.0,7.101,28,0
24.0,7.104,28,1
24.0,6.5,108,2
24.0,6.75,34,0
24.0,7.171,28,0
23.0,6.75,62,0
22.0,7.092,33,0
22.0,7.128,28,0
22.0,6.516,60,0
23.0,6.75,58,0
22.0,6.333,131,0
25.0,6.188,27,0
25.0,6.74,31,1
25.0,6.717,28,1
26.0,6.968,62,2
26.0,6.858,25,0
26.0,6.91,30,0
26.0,6.88,35,1
26.0,6.895,26,1
26.0,5.954,38,1
25.0,6.37,35,0
25.0,6.871,29,0
25.0,6.851,28,1
21.0,6.017,35,0
22.0,5.933,25,0
21.0,5.8,97,0
25.0,6.362,26,0
25.0,6.397,105,0
25.0,6.391,35,0
25.0,6.315,41,2
25.0,6.867,70,1
25.0,6.877,37,1
25.0,6.498,37,1
25.0,6.856,31,0
25.0,6.879,30,0
25.0,6.909,48,1
24.0,6.403,26,0
24.0,6.492,75,3
24.0,6.855,33,0
24.0,6.914,32,0
24.0,6.48,50,0
24.0,6.889,44,1
24.0,6.899,33,1
25.0,5.943,26,1
25.0,5.976,39,0
25.0,5.962,31,0
24.0,6.51,27,0
24.0,6.91,90,1
24.0,6.857,28,1
24.0,6.922,43,2
24.0,6.396,40,0
24.0,6.008,80,2
24.0,6.482,28,0
24.0,6.422,38,0
24.0,6.833,41,0
24.0,6.899,28,0
24.0,6.989,28,1
23.0,5.967,93,1
23.0,6.459,71,0
24.0,6.496,47,3
23.0,6.533,35,1
23.0,6.4,95,1
23.0,6.978,40,1
23.0,6.893,109,0
23.0,6.932,37,0
23.0,6.901,25,1
23.0,6.965,35,0
25.0,7.011,40,0
25.0,5.875,32,0
25.0,6.375,25,0
25.0,6.625,38,2
25.0,7.046,88,3
25.0,6.208,34,1
25.0,6.217,49,1
21.0,6.589,51,0
21.0,6.092,34,0
20.0,5.538,63,1
20.0,6.084,35,0
20.0,6.582,29,0
20.0,5.587,51,0
20.0,6.097,26,0
25.0,6.716,102,3
25.0,7.226,26,0
25.0,6.09,32,0
25.0,7.798,33,0
24.0,7.316,35,0
24.0,7.771,26,1
23.0,7.299,30,0
23.0,7.779,37,2
22.0,7.276,27,2
23.0,7.773,26,2
25.0,6.655,62,3
25.0,6.921,49,1
24.0,6.66,71,2
24.0,7.161,30,2
23.0,6.949,27,1
23.0,6.687,33,3
23.0,6.708,41,0
23.0,6.67,37,2
23.0,6.688,42,2
23.0,6.694,81,1
23.0,7.206,25,0
25.0,6.25,29,0
25.0,6.5,34,1
25.0,6.25,35,0
25.0,6.5,27,0
24.0,6.25,81,2
23.0,6.25,32,0
23.0,6.375,72,2
22.0,7.375,25,0
22.0,6.375,63,0
21.0,6.25,75,0
21.0,6.375,32,0
19.0,5.75,59,0
24.0,6.19,40,0
24.0,7.142,51,0
24.0,7.169,26,1
23.0,7.187,26,2
24.0,7.15,33,0
24.0,6.679,39,0
24.0,7.169,35,0
25.0,7.204,25,0
25.0,7.181,25,0
23.0,6.477,28,1
23.0,6.877,27,1
23.0,7.344,30,0
24.0,6.506,48,0
24.0,7.0,34,1
25.0,6.554,33,2
24.0,6.496,31,1
24.0,5.993,30,1
25.0,5.499,27,1
25.0,5.998,25,0
24.0,7.016,34,0
25.0,6.939,25,1
24.0,6.925,29,0
24.0,6.963,28,0
24.0,7.048,53,1
24.0,7.661,30,0
25.0,5.625,25,0
25.0,6.625,33,0
25.0,7.05,54,2
24.0,7.486,44,2
25.0,6.391,26,1
25.0,5.625,33,0
25.0,6.625,25,0
25.0,6.981,25,0
25.0,7.481,76,4
25.0,7.985,99,3
24.0,7.449,49,1
24.0,7.947,63,1
24.0,7.503,68,1
24.0,7.889,78,4
23.0,6.983,33,0
23.0,6.69,32,1
23.0,6.528,42,1
23.0,6.662,59,0
23.0,6.661,26,0
23.0,6.691,36,1
23.0,6.664,32,0
23.0,6.688,52,1
23.0,6.683,34,2
23.0,6.693,40,0
23.0,7.134,27,0
23.0,6.979,27,0
22.0,6.66,29,1
23.0,6.686,34,1
22.0,6.545,40,1
23.0,6.506,29,0
22.0,6.68,30,3
23.0,6.679,25,1
22.0,6.649,28,0
22.0,6.155,32,0
22.0,6.503,49,0
23.0,6.642,25,0
23.0,6.671,36,3
22.0,6.67,36,0
23.0,7.115,27,2
22.0,6.969,27,1
23.0,6.2,41,0
22.0,6.647,37,1
23.0,7.097,25,0
23.0,6.132,33,2
22.0,6.168,33,0
23.0,6.675,43,0
23.0,6.664,56,0
22.0,6.548,48,2
23.0,6.682,37,0
22.0,6.16,31,1
23.0,7.105,31,0
22.0,6.662,31,0
22.0,7.085,33,0
22.0,6.185,36,1
22.0,6.657,40,0
22.0,6.685,36,1
22.0,6.624,27,0
22.0,6.676,30,0
23.0,6.154,30,0
22.0,6.165,27,0
22.0,6.703,45,0
22.0,7.155,51,0
24.0,5.976,49,0
23.0,6.627,43,1
24.0,6.589,25,0
23.0,6.781,111,1
22.0,6.941,124,0
21.0,6.93,25,1
22.0,6.944,45,0
21.0,6.587,59,0
22.0,6.765,87,2
20.0,6.533,34,0
21.0,6.829,56,0
20.0,6.493,96,0
21.0,6.803,48,0
20.0,6.447,114,0
20.0,6.391,70,0
21.0,6.797,61,2
19.0,6.086,56,0
19.0,6.474,119,0
18.0,6.524,36,0
19.0,6.167,117,0
19.0,6.468,37,0
18.0,6.553,36,0
17.0,6.931,57,1
18.0,6.197,29,0
18.0,6.564,76,1
17.0,6.692,38,0
17.0,6.899,26,0
17.0,6.679,104,0
17.0,6.92,70,0
16.0,6.642,48,0
15.0,6.91,61,0
16.0,7.116,54,1
16.0,6.961,25,1
14.0,6.604,116,1
14.0,6.677,41,1
14.0,6.905,44,0
15.0,6.908,68,0
13.0,6.416,136,1
13.0,6.614,120,1
14.0,6.821,43,0
13.0,6.229,25,0
12.0,6.472,133,0
12.0,6.549,57,0
12.0,6.655,61,0
12.0,6.889,45,0
12.0,6.866,30,0
13.0,6.622,66,1
12.0,6.532,141,0
12.0,6.691,46,0
12.0,6.779,70,0
12.0,6.791,44,1
11.0,6.514,136,0
10.0,6.481,77,0
10.0,6.703,37,0
10.0,6.68,35,0
11.0,6.779,54,0
11.0,6.766,75,0
10.0,6.422,136,0
9.0,6.646,56,0
9.0,6.625,82,0
10.0,6.762,63,0
22.0,6.707,33,0
22.0,6.595,26,1
23.0,6.495,48,0
23.0,7.045,33,1
25.0,6.569,35,1
25.0,6.593,30,0
25.0,7.061,37,3
25.0,6.574,27,0
24.0,7.022,28,2
24.0,6.6,26,0
24.0,6.594,33,1
24.0,7.079,27,0
24.0,6.961,25,2
24.0,6.543,38,1
24.0,6.596,31,0
24.0,6.546,25,0
24.0,7.041,33,2
24.0,7.038,47,3
24.0,6.557,40,0
24.0,6.988,37,1
24.0,7.038,35,0
23.0,6.574,37,0
23.0,7.047,28,0
23.0,6.567,35,1
23.0,7.034,38,2
23.0,7.02,48,1
23.0,7.018,31,0
23.0,7.06,27,0
23.0,7.006,26,1
23.0,7.037,33,2
23.0,6.985,28,0
23.0,7.006,30,1
23.0,7.009,26,1
22.0,6.576,41,0
22.0,6.58,48,0
22.0,6.568,43,2
22.0,6.579,41,0
23.0,6.986,27,0
23.0,7.034,25,0
22.0,7.01,31,0
22.0,6.998,32,2
22.0,6.995,26,0
22.0,6.585,28,0
23.0,6.522,53,1
22.0,6.565,25,0
22.0,6.583,34,1
22.0,6.577,27,1
22.0,6.522,30,1
22.0,6.549,30,0
22.0,6.566,40,1
23.0,6.616,29,1
22.0,6.894,47,0
23.0,6.964,54,1
25.0,6.998,60,0
24.0,6.875,31,0
24.0,6.875,26,0
24.0,7.0,31,1
24.0,7.064,41,0
23.0,6.875,37,0
23.0,7.0,28,0
24.0,5.5,38,0
23.0,7.0,27,0
23.0,6.875,35,0
23.0,5.875,34,0
23.0,6.987,25,0
22.0,6.875,42,0
23.0,5.5,50,1
23.0,5.75,82,0
23.0,5.875,29,0
22.0,5.875,33,0
23.0,7.0,25,0
22.0,6.875,76,0
24.0,6.641,51,1
24.0,6.646,32,0
24.0,6.715,26,0
24.0,6.665,98,2
24.0,7.188,64,2
24.0,6.659,26,0
24.0,7.785,26,1
23.0,7.79,34,0
22.0,7.279,26,3
23.0,6.49,44,1
24.0,6.505,53,2
24.0,6.511,26,2
24.0,6.133,32,0
24.0,6.694,25,1
24.0,6.686,32,2
24.0,6.668,46,0
24.0,6.662,96,3
24.0,7.192,31,0
24.0,6.671,27,1
24.0,6.653,26,0
23.0,6.989,28,4
23.0,6.574,55,0
24.0,6.976,26,1
24.0,7.068,37,1
22.0,7.114,31,2
23.0,6.674,51,0
22.0,6.666,32,0
23.0,7.131,36,2
22.0,6.686,30,0
22.0,6.655,46,0
22.0,6.527,59,0
22.0,6.689,29,0
22.0,6.695,29,0
22.0,6.203,35,0
22.0,6.663,45,0
22.0,7.118,25,1
22.0,6.512,48,0
23.0,7.153,31,0
22.0,6.688,36,2
22.0,6.175,44,2
22.0,6.67,31,1
22.0,6.504,57,1
22.0,7.136,31,1
22.0,6.938,26,2
22.0,6.663,27,0
22.0,6.671,29,0
21.0,6.67,26,1
22.0,6.668,31,0
22.0,6.655,30,1
22.0,6.633,33,0
22.0,6.646,39,1
22.0,6.676,28,1
22.0,6.708,27,0
21.0,6.451,29,0
22.0,6.528,38,0
22.0,7.103,41,0
22.0,6.658,31,1
22.0,6.639,29,1
22.0,6.709,51,3
22.0,7.006,29,1
22.0,6.668,41,1
21.0,6.684,27,0
22.0,6.471,62,1
22.0,6.187,38,0
21.0,6.693,27,1
21.0,6.116,46,1
22.0,6.184,57,2
22.0,6.174,35,0
22.0,6.586,32,1
21.0,6.504,43,1
21.0,6.692,50,0
21.0,6.64,41,0
22.0,6.617,45,1
21.0,6.998,51,1
22.0,6.634,35,0
22.0,6.649,54,2
21.0,6.66,47,0
24.0,6.146,32,0
24.0,6.664,100,1
24.0,6.123,27,1
24.0,6.699,31,0
24.0,6.671,31,0
24.0,6.63,27,0
24.0,6.156,32,2
24.0,7.146,34,0
21.0,6.183,45,1
22.0,6.674,29,0
22.0,6.69,27,0
19.0,5.932,37,0
23.0,6.931,47,2
24.0,7.357,42,1
23.0,7.414,28,0
24.0,7.082,46,0
24.0,7.46,54,3
24.0,6.75,36,0
24.0,7.117,54,0
24.0,7.468,47,1
22.0,7.127,31,0
22.0,7.024,26,0
22.0,6.687,32,0
22.0,6.725,35,0
22.0,6.695,28,0
23.0,6.128,31,1
23.0,6.648,28,0
23.0,7.113,25,1
24.0,6.901,31,1
24.0,6.859,31,0
21.0,6.512,36,0
21.0,6.157,28,1
21.0,6.463,43,0
21.0,6.149,27,1
21.0,6.635,38,0
22.0,6.671,40,0
21.0,6.166,44,0
21.0,6.682,79,0
21.0,6.126,29,1
21.0,6.168,27,0
21.0,6.649,33,2
21.0,6.439,66,1
21.0,6.695,48,1
21.0,6.665,42,1
21.0,6.157,27,1
21.0,6.669,28,1
21.0,6.7,27,0
21.0,6.014,42,1
22.0,7.132,42,2
22.0,7.12,27,0
21.0,7.127,27,1
21.0,6.65,45,1
21.0,5.073,114,0
21.0,6.18,39,0
21.0,6.149,31,1
21.0,5.059,69,0
22.0,6.519,65,3
22.0,6.511,35,1
23.0,7.007,81,0
23.0,6.983,25,0
23.0,7.374,25,1
24.0,7.003,106,0
23.0,6.972,25,0
23.0,5.877,26,1
23.0,6.978,164,2
23.0,7.273,26,0
23.0,7.0,42,1
23.0,6.28,26,0
24.0,6.375,60,0
23.0,6.986,91,3
23.0,6.982,31,1
22.0,7.272,33,0
22.0,6.994,46,1
22.0,6.96,30,0
22.0,6.942,36,2
22.0,6.962,66,0
22.0,5.886,32,0
22.0,6.404,31,0
22.0,5.5,26,0
22.0,7.0,34,1
23.0,6.375,40,0
23.0,6.625,38,0
21.0,6.638,25,0
22.0,7.0,34,0
21.0,6.59,33,0
22.0,6.934,75,0
21.0,6.989,49,0
21.0,6.956,35,0
21.0,6.959,33,1
21.0,6.949,74,2
21.0,5.832,27,0
22.0,6.625,102,1
20.0,6.625,32,1
21.0,6.875,34,1
20.0,5.594,38,0
20.0,6.122,34,0
20.0,6.475,93,1
21.0,6.905,38,1
20.0,6.58,63,2
20.0,6.792,62,0
20.0,6.889,27,1
20.0,6.421,36,0
20.0,6.913,217,2
20.0,6.25,28,0
22.0,6.625,46,0
21.0,6.625,97,0
20.0,6.408,93,2
20.0,6.83,39,0
19.0,6.352,31,1
19.0,6.515,28,0
19.0,6.625,29,0
19.0,6.75,34,0
19.0,6.79,25,0
19.0,6.862,35,0
20.0,6.87,25,0
19.0,6.575,122,2
19.0,6.25,29,0
18.0,5.75,61,0
19.0,6.0,36,0
23.0,6.7,103,1
23.0,6.163,25,0
23.0,6.691,49,2
23.0,7.2,32,2
23.0,6.363,35,2
23.0,6.362,57,1
22.0,6.125,40,0
21.0,6.124,52,0
21.0,6.092,54,1
22.0,6.037,51,2
22.0,7.056,34,0
22.0,7.003,40,1
22.0,7.043,38,1
22.0,7.064,34,0
22.0,6.564,34,0
22.0,6.562,47,0
22.0,7.276,25,1
22.0,7.051,35,0
22.0,6.982,27,0
22.0,7.044,34,1
22.0,6.998,47,2
22.0,6.573,30,0
20.0,6.03,40,0
22.0,7.005,49,2
22.0,7.11,67,0
21.0,7.092,29,0
21.0,6.485,28,0
22.0,6.498,31,1
21.0,6.53,48,0
21.0,6.525,66,0
19.0,5.452,42,0
22.0,6.563,29,1
21.0,6.041,59,1
21.0,6.037,25,1
21.0,6.028,47,1
19.0,4.967,25,0
21.0,6.566,27,0
21.0,6.053,39,0
21.0,7.057,33,2
22.0,7.013,26,0
21.0,7.081,46,2
21.0,7.079,29,0
22.0,6.542,35,0
21.0,6.518,59,1
21.0,6.494,37,1
21.0,6.044,34,0
21.0,6.034,32,0
23.0,6.65,28,1
21.0,6.119,31,0
21.0,6.194,27,1
20.0,5.792,29,0
24.0,6.19,34,0
23.0,6.19,27,0
23.0,6.19,26,0
23.0,6.19,26,0
23.0,6.173,30,0
23.0,7.187,67,2
22.0,6.729,54,2
22.0,7.209,37,1
21.0,6.2,25,2
21.0,6.211,34,0
21.0,6.204,44,0
21.0,6.225,44,0
21.0,6.2,52,0
21.0,6.237,49,2
21.0,6.21,119,1
21.0,6.714,31,2
21.0,7.176,29,1
20.0,5.729,27,0
20.0,6.216,79,1
20.0,6.215,42,0
23.0,6.174,130,6
23.0,6.697,92,3
23.0,6.148,64,1
23.0,6.709,34,1
23.0,6.693,45,2
23.0,6.671,51,1
23.0,6.687,33,0
23.0,6.687,50,1
23.0,6.173,45,0
23.0,6.208,42,2
23.0,6.13,36,0
23.0,6.718,34,0
11.0,6.485,46,0
13.0,5.903,28,0
24.0,6.437,32,0
24.0,5.75,25,0
24.0,5.875,30,1
24.0,6.75,73,1
23.0,7.125,108,2
24.0,7.462,36,1
21.0,6.653,26,0
23.0,6.656,45,1
22.0,6.685,41,0
23.0,7.008,39,1
22.0,6.482,41,3
21.0,7.278,28,0
22.0,6.474,26,0
23.0,6.54,26,1
23.0,6.514,27,1
23.0,6.535,25,0
23.0,6.526,28,3
23.0,6.515,26,2
23.0,6.509,32,1
22.0,6.854,25,0
23.0,6.963,32,1
20.0,6.564,25,0
20.0,5.484,32,0
20.0,5.943,34,0
23.0,6.701,30,3
23.0,6.181,26,0
23.0,6.163,25,0
23.0,7.46,80,1
24.0,7.949,91,3
23.0,7.492,79,1
23.0,8.036,84,4
22.0,7.507,55,3
23.0,8.003,85,1
22.0,6.993,35,1
22.0,7.53,77,2
22.0,7.959,63,2
21.0,6.976,33,1
22.0,6.939,36,0
22.0,7.471,38,0
23.0,7.562,31,0
22.0,7.51,25,0
21.0,6.713,25,0
22.0,6.29,27,0
22.0,5.79,25,0
22.0,6.651,39,1
21.0,6.157,25,1
23.0,6.707,66,0
22.0,6.131,29,0
22.0,6.708,32,0
22.0,6.691,26,0
22.0,6.687,26,1
22.0,6.693,31,1
22.0,6.71,25,0
23.0,6.892,39,0
23.0,6.949,64,0
23.0,6.882,50,1
23.0,6.878,35,1
23.0,6.869,27,1
23.0,6.959,47,1
23.0,6.061,27,1
23.0,6.105,28,1
23.0,6.486,45,0
23.0,6.561,37,0
23.0,6.645,43,0
23.0,6.617,60,1
23.0,6.937,75,0
23.0,7.016,30,0
23.0,5.993,66,0
23.0,6.267,30,0
22.0,6.525,34,0
23.0,6.471,51,1
23.0,6.923,30,1
23.0,6.956,43,2
22.0,5.968,63,0
22.0,6.908,32,1
22.0,6.501,102,0
22.0,6.675,39,0
22.0,6.549,40,0
22.0,6.57,78,0
22.0,6.648,33,0
22.0,6.685,35,0
22.0,6.639,96,0
22.0,7.028,35,0
22.0,7.048,54,1
22.0,7.142,29,1
22.0,7.13,27,0
22.0,5.956,32,1
22.0,6.087,29,1
22.0,6.1,55,1
22.0,6.09,41,0
22.0,6.112,120,2
22.0,6.5,51,0
22.0,6.539,29,0
22.0,6.609,25,0
22.0,6.611,30,1
22.0,6.57,39,0
22.0,6.507,52,1
22.0,6.445,94,0
22.0,7.006,37,2
22.0,6.943,73,1
21.0,6.0,32,0
21.0,5.987,33,0
21.0,6.459,59,0
21.0,6.595,26,0
21.0,6.483,57,0
21.0,6.476,31,1
21.0,6.453,47,0
21.0,6.336,45,0
21.0,5.946,27,0
21.0,5.979,29,0
21.0,6.049,58,2
21.0,6.405,116,1
21.0,6.425,28,0
21.0,6.478,92,0
21.0,6.473,32,0
21.0,6.469,42,0
21.0,6.42,67,0
21.0,6.419,87,2
21.0,6.397,63,1
21.0,6.362,65,1
21.0,6.321,41,0
21.0,6.308,41,0
21.0,6.327,26,0
21.0,6.277,125,0
21.0,6.993,80,0
21.0,7.01,37,0
21.0,6.964,50,1
21.0,6.931,62,0
21.0,6.958,30,0
21.0,6.92,60,2
21.0,6.899,62,0
21.0,6.845,41,2
21.0,6.926,40,0
21.0,6.851,50,0
21.0,5.63,26,0
21.0,5.571,48,0
21.0,6.005,32,0
22.0,6.109,27,1
22.0,6.687,35,0
22.0,6.589,27,0
24.0,6.569,56,0
23.0,6.117,30,0
22.0,6.552,26,0
22.0,6.698,100,1
22.0,6.693,63,1
21.0,6.236,28,0
22.0,7.116,28,0
21.0,7.201,25,1
22.0,7.188,29,2
21.0,6.551,39,1
21.0,6.722,27,0
22.0,6.202,28,1
19.0,5.563,118,0
19.0,6.061,47,1
19.0,6.03,28,0
19.0,6.056,25,0
19.0,6.053,25,0
18.0,6.061,58,1
23.0,7.328,29,0
23.0,7.043,76,0
23.0,6.369,26,0
23.0,5.591,25,1
23.0,6.75,42,1
22.0,7.035,69,1
22.0,7.016,66,1
22.0,6.896,29,1
23.0,7.339,26,1
21.0,6.132,28,0
25.0,6.869,33,1
26.0,5.958,46,1
26.0,6.363,44,0
24.0,6.413,45,0
24.0,6.87,43,1
25.0,5.952,27,0
23.0,6.499,88,0
23.0,5.956,53,0
22.0,6.86,32,0
22.0,6.329,61,0
22.0,5.964,27,1
21.0,6.171,28,0
21.0,6.611,29,0
21.0,6.981,48,0
22.0,6.199,43,0
22.0,6.721,29,0
22.0,6.724,38,1
22.0,6.73,41,1
22.0,6.713,103,0
22.0,6.211,43,1
22.0,6.221,42,0
22.0,7.364,27,0
22.0,7.782,27,0
22.0,7.789,31,0
21.0,7.106,32,0
21.0,7.088,39,0
