wala,wac,n0,k_term
197.0,5.834,2795.0,2684
231.0,6.473,1165.0,1115
253.0,6.953,879.0,867
287.0,7.375,31.0,31
189.0,4.517,2881.0,2722
190.0,4.914,59638.0,54749
190.0,5.285,61523.0,58786
195.0,5.831,2660.0,2524
223.0,6.443,921.0,895
227.0,6.906,520.0,504
301.0,7.47,60.0,60
188.0,4.193,32.0,30
188.0,4.518,9063.0,8124
189.0,4.853,66943.0,59689
189.0,5.283,32657.0,30508
206.0,5.896,1846.0,1751
226.0,6.458,1170.0,1128
239.0,6.976,678.0,653
327.0,7.589,85.0,83
309.0,7.875,62.0,62
190.0,4.056,267.0,238
187.0,4.486,24597.0,23051
188.0,4.83,66253.0,60377
189.0,5.297,12024.0,11372
210.0,5.918,1107.0,1046
222.0,6.461,875.0,840
250.0,6.907,520.0,502
270.0,7.476,152.0,147
316.0,8.47,30.0,30
187.0,3.979,733.0,631
186.0,4.415,44093.0,40251
187.0,4.826,39599.0,35566
194.0,5.332,5616.0,5328
237.0,5.948,1395.0,1333
240.0,6.463,1318.0,1250
246.0,6.977,650.0,645
302.0,7.434,326.0,321
307.0,7.964,201.0,199
318.0,8.425,77.0,77
312.0,8.825,85.0,84
185.0,4.051,1753.0,1595
185.0,4.373,58657.0,52510
186.0,4.803,26648.0,23212
189.0,5.347,3018.0,2800
230.0,5.995,571.0,557
275.0,6.992,278.0,276
304.0,7.955,32.0,32
240.0,6.53,431.0,419
307.0,7.455,101.0,101
184.0,3.989,4164.0,3464
185.0,4.34,63084.0,59618
185.0,4.812,21295.0,19700
190.0,5.342,2458.0,2284
218.0,5.947,510.0,501
299.0,7.292,63.0,63
325.0,7.833,42.0,42
292.0,6.99,258.0,256
245.0,6.468,314.0,306
183.0,3.981,5033.0,4189
184.0,4.328,67038.0,63445
184.0,4.799,22442.0,20711
189.0,5.338,1733.0,1548
229.0,5.958,399.0,375
252.0,6.412,291.0,278
265.0,6.944,159.0,157
259.0,7.359,38.0,36
183.0,3.943,1878.0,1666
183.0,4.345,36549.0,33638
182.0,4.796,36795.0,34046
186.0,5.296,4735.0,4390
207.0,5.942,364.0,353
218.0,6.446,171.0,169
295.0,7.039,90.0,89
183.0,3.997,591.0,525
182.0,4.384,16639.0,15296
182.0,4.806,53507.0,47810
183.0,5.292,9798.0,9165
219.0,5.937,685.0,648
232.0,6.48,254.0,250
257.0,7.024,200.0,197
245.0,7.5,51.0,49
286.0,7.75,31.0,30
182.0,4.024,255.0,220
181.0,4.454,9421.0,8791
181.0,4.821,59726.0,55041
183.0,5.291,16241.0,14661
231.0,6.462,821.0,799
278.0,6.901,267.0,265
210.0,5.934,1292.0,1231
323.0,7.427,51.0,50
179.0,4.044,962.0,847
179.0,4.313,3428.0,3166
181.0,4.507,10275.0,9835
180.0,4.826,70092.0,66293
182.0,5.284,15289.0,13905
213.0,5.931,1185.0,1124
183.0,3.966,417.0,356
234.0,6.434,703.0,685
304.0,7.473,82.0,79
244.0,6.936,311.0,305
178.0,3.926,704.0,571
178.0,4.309,4615.0,4272
179.0,4.499,11480.0,10635
179.0,4.826,80030.0,73107
180.0,5.285,13525.0,13069
203.0,5.977,1233.0,1186
239.0,6.506,657.0,644
182.0,3.933,310.0,262
284.0,7.375,42.0,42
178.0,4.831,326.0,311
247.0,7.001,149.0,143
177.0,4.298,2769.0,2579
177.0,4.772,202.0,186
178.0,4.435,28132.0,25493
178.0,4.81,70197.0,63525
181.0,5.295,7884.0,7421
217.0,5.911,1345.0,1297
180.0,4.038,258.0,245
177.0,3.881,1952.0,1741
248.0,6.452,343.0,327
273.0,6.916,165.0,163
247.0,7.337,66.0,65
177.0,3.495,75.0,71
176.0,3.88,2288.0,1911
176.0,4.287,2002.0,1795
177.0,4.42,47957.0,39252
177.0,4.794,53185.0,48664
180.0,5.308,4476.0,4106
210.0,5.966,888.0,824
179.0,4.048,970.0,888
176.0,3.525,217.0,181
176.0,4.843,98.0,88
256.0,6.98,152.0,147
258.0,6.435,280.0,273
324.0,7.5,35.0,35
175.0,3.526,600.0,539
175.0,3.889,4069.0,3669
176.0,4.385,1142.0,999
177.0,4.75,163.0,152
175.0,4.396,63160.0,57801
176.0,4.784,46066.0,43914
181.0,5.331,3985.0,3569
211.0,5.887,819.0,774
276.0,7.36,51.0,51
176.0,4.022,2476.0,2240
240.0,6.481,326.0,312
286.0,6.958,159.0,156
174.0,3.847,3340.0,3027
174.0,4.409,579.0,554
174.0,3.999,16052.0,15012
174.0,4.338,69010.0,63312
175.0,4.796,18185.0,16438
189.0,5.357,2632.0,2532
234.0,5.933,725.0,701
228.0,6.536,448.0,436
174.0,3.401,996.0,868
174.0,3.135,37.0,32
233.0,6.861,145.0,141
288.0,7.5,38.0,38
173.0,3.37,2601.0,1934
173.0,3.842,3112.0,2734
173.0,4.428,355.0,318
173.0,3.875,34341.0,30886
174.0,4.294,67589.0,63254
176.0,4.838,8434.0,7555
189.0,5.377,1798.0,1713
236.0,5.956,876.0,833
173.0,3.58,48.0,38
224.0,6.469,1064.0,1033
229.0,7.05,130.0,126
303.0,7.5,29.0,29
173.0,3.25,39.0,28
172.0,3.427,3169.0,2704
172.0,3.827,2666.0,2289
172.0,3.866,49998.0,43449
173.0,4.295,48707.0,43794
175.0,4.829,6223.0,5792
184.0,5.395,1783.0,1671
225.0,6.015,525.0,499
173.0,3.65,287.0,253
172.0,4.349,288.0,258
172.0,3.082,208.0,161
219.0,6.522,589.0,575
233.0,6.999,171.0,165
239.0,7.25,38.0,37
171.0,3.39,2975.0,2536
171.0,3.834,2549.0,2199
172.0,3.851,57903.0,52469
172.0,4.289,51183.0,47168
176.0,4.851,4662.0,4274
190.0,5.397,1903.0,1819
245.0,6.491,443.0,423
172.0,3.617,424.0,383
171.0,4.431,302.0,279
228.0,5.943,623.0,597
249.0,6.949,180.0,179
292.0,7.425,79.0,78
171.0,3.393,4682.0,4238
171.0,3.869,1644.0,1424
171.0,3.845,54516.0,49641
171.0,4.295,34358.0,31512
176.0,4.854,3156.0,2829
193.0,5.43,1293.0,1164
225.0,6.497,510.0,488
171.0,4.408,140.0,118
170.0,3.653,621.0,541
171.0,2.991,404.0,322
218.0,5.894,613.0,590
251.0,6.998,190.0,188
275.0,7.481,77.0,77
169.0,3.348,6308.0,5420
170.0,3.858,754.0,695
170.0,3.661,1279.0,1138
170.0,3.829,65697.0,56951
170.0,4.299,28078.0,24617
178.0,4.901,2601.0,2437
194.0,5.374,1245.0,1132
169.0,4.284,58.0,55
227.0,5.966,401.0,388
227.0,6.468,402.0,383
170.0,3.061,629.0,536
248.0,6.947,164.0,164
266.0,7.435,84.0,83
335.0,7.0,240.0,239
335.0,7.5,757.0,753
335.0,8.0,104.0,104
335.0,8.5,46.0,46
334.0,7.5,495.0,487
334.0,8.0,90.0,90
334.0,7.5,659.0,654
334.0,8.0,139.0,138
334.0,7.0,213.0,208
332.0,7.5,555.0,554
272.0,5.946,46.0,43
270.0,6.421,30.0,30
171.0,4.0,29.0,27
201.0,5.451,27.0,25
331.0,7.5,447.0,444
331.0,7.0,423.0,421
331.0,6.5,35.0,35
331.0,7.0,110.0,110
330.0,7.0,100.0,99
329.0,6.5,165.0,158
329.0,7.0,122.0,120
329.0,7.5,31.0,31
330.0,7.5,123.0,123
329.0,7.0,274.0,270
329.0,7.5,128.0,128
328.0,7.5,91.0,89
328.0,7.0,454.0,441
327.0,7.0,279.0,278
325.0,7.0,289.0,286
325.0,8.0,100.0,99
322.0,7.0,313.0,308
320.0,7.5,385.0,378
319.0,8.0,857.0,851
319.0,8.5,202.0,200
318.0,7.5,117.0,117
319.0,8.5,798.0,789
318.0,8.5,809.0,805
322.0,7.0,196.0,192
322.0,7.0,185.0,181
322.0,7.0,112.0,112
322.0,7.0,133.0,131
316.0,8.5,265.0,260
315.0,8.5,102.0,101
322.0,7.5,114.0,113
322.0,7.0,115.0,115
344.0,8.0,89.0,89
322.0,7.0,195.0,193
343.0,7.5,220.0,216
341.0,7.75,33.0,33
342.0,7.75,56.0,56
341.0,7.5,137.0,137
341.0,8.0,40.0,40
353.0,8.5,71.0,71
354.0,7.95,36.0,36
339.0,7.25,94.0,93
346.0,8.5,78.0,78
345.0,8.0,38.0,38
345.0,8.5,30.0,29
347.0,7.95,53.0,53
328.0,7.0,52.0,52
326.0,6.5,49.0,48
326.0,7.0,45.0,45
292.0,6.5,71.0,71
278.0,6.0,70.0,68
340.0,7.5,153.0,152
283.0,6.5,57.0,55
283.0,6.5,54.0,52
285.0,7.0,30.0,30
283.0,7.0,25.0,25
276.0,6.375,113.0,108
273.0,5.5,91.0,86
273.0,5.0,143.0,133
274.0,6.0,146.0,145
274.0,6.5,121.0,114
355.0,8.5,90.0,90
266.0,6.5,110.0,108
265.0,6.0,134.0,131
335.0,7.0,38.0,37
283.0,6.0,41.0,40
343.0,8.0,46.0,46
232.0,6.0,159.0,153
232.0,6.5,182.0,180
349.0,8.5,30.0,29
341.0,8.0,34.0,34
341.0,7.5,148.0,146
265.0,6.0,107.0,104
349.0,6.58,101.0,100
335.0,7.5,650.0,645
335.0,7.0,66.0,66
332.0,7.0,167.0,167
340.0,7.5,47.0,47
330.0,6.875,37.0,36
317.0,8.5,442.0,437
359.0,7.0,46.0,46
356.0,8.0,87.0,86
352.0,8.0,111.0,110
351.0,8.0,152.0,151
345.0,8.0,126.0,123
343.0,7.5,163.0,159
349.0,8.0,145.0,144
349.0,9.0,65.0,65
350.0,7.5,79.0,79
348.0,8.5,86.0,86
347.0,8.0,229.0,229
343.0,7.5,138.0,137
348.0,8.5,144.0,143
347.0,8.0,103.0,103
347.0,8.5,242.0,241
348.0,7.5,30.0,30
346.0,8.5,30.0,30
346.0,8.0,146.0,146
346.0,8.5,33.0,33
346.0,8.5,316.0,315
346.0,8.0,33.0,33
346.0,8.5,68.0,67
346.0,8.5,179.0,178
345.0,8.5,548.0,547
345.0,8.0,234.0,232
345.0,8.5,269.0,269
345.0,8.0,198.0,198
345.0,8.5,40.0,40
345.0,8.0,576.0,572
344.0,8.5,94.0,93
344.0,7.5,59.0,58
345.0,8.0,304.0,300
344.0,8.0,358.0,353
343.0,8.5,184.0,183
344.0,8.0,103.0,103
344.0,7.5,251.0,249
343.0,7.5,132.0,132
343.0,8.0,76.0,75
342.0,8.0,350.0,349
343.0,8.5,197.0,195
342.0,8.0,42.0,42
342.0,8.5,53.0,53
337.0,7.5,27.0,27
337.0,7.0,145.0,145
336.0,7.5,35.0,34
336.0,7.0,56.0,56
336.0,7.0,86.0,86
333.0,7.0,106.0,106
331.0,7.0,39.0,39
329.0,7.0,43.0,43
339.0,8.5,25.0,25
178.0,4.5,385.0,354
179.0,4.5,29.0,25
179.0,4.5,38.0,33
179.0,5.0,307.0,292
179.0,5.0,330.0,290
179.0,5.0,571.0,539
179.0,5.0,326.0,291
179.0,5.0,164.0,152
179.0,5.5,154.0,135
179.0,5.5,56.0,53
179.0,5.5,63.0,60
179.0,5.5,35.0,35
180.0,4.5,31.0,27
178.0,4.5,627.0,579
178.0,5.0,777.0,712
178.0,5.5,57.0,49
178.0,4.0,51.0,44
178.0,4.5,105.0,92
178.0,4.5,144.0,130
178.0,4.5,210.0,178
178.0,4.5,654.0,602
177.0,4.5,584.0,515
178.0,5.0,401.0,377
178.0,5.0,329.0,304
178.0,5.0,489.0,460
179.0,5.0,279.0,251
179.0,5.0,122.0,108
179.0,5.0,40.0,37
178.0,5.0,359.0,334
177.0,4.5,553.0,490
178.0,5.5,62.0,58
178.0,5.5,26.0,25
177.0,4.0,133.0,126
340.0,8.0,132.0,132
198.0,5.0,40.0,38
351.0,7.5,103.0,102
349.0,8.0,76.0,76
348.0,8.0,151.0,151
346.0,8.5,151.0,151
343.0,8.0,410.0,410
342.0,8.0,226.0,226
339.0,8.0,100.0,100
339.0,7.5,120.0,120
297.0,7.5,61.0,61
288.0,7.0,236.0,231
347.0,8.5,26.0,26
346.0,7.35,44.0,44
341.0,7.5,32.0,32
346.0,8.5,44.0,41
350.0,6.95,106.0,105
352.0,8.5,25.0,25
351.0,7.15,138.0,138
346.0,8.0,25.0,25
348.0,7.15,75.0,75
347.0,6.82,50.0,50
352.0,7.38,26.0,25
346.0,6.82,39.0,39
351.0,8.0,1035.0,1031
343.0,8.0,28.0,28
357.0,8.5,235.0,235
356.0,9.0,342.0,341
356.0,8.5,952.0,950
354.0,8.5,789.0,787
353.0,8.0,37.0,37
351.0,8.0,727.0,727
351.0,9.0,201.0,201
351.0,8.5,263.0,263
350.0,9.0,150.0,150
349.0,8.0,257.0,254
349.0,8.5,274.0,274
350.0,8.0,84.0,84
337.0,7.0,362.0,357
261.0,6.5,33.0,33
341.0,8.0,100.0,98
343.0,6.5,60.0,59
343.0,6.0,68.0,67
341.0,7.5,30.0,30
341.0,7.5,29.0,29
341.0,7.5,26.0,26
359.0,8.0,36.0,36
337.0,7.0,48.0,48
260.0,6.5,36.0,34
260.0,6.5,61.0,59
231.0,5.5,179.0,169
340.0,7.5,36.0,36
341.0,8.0,38.0,38
231.0,6.5,181.0,167
317.0,8.5,100.0,99
317.0,8.0,83.0,83
315.0,8.0,125.0,125
315.0,8.5,56.0,55
325.0,7.5,39.0,38
342.0,8.5,52.0,51
336.0,7.5,37.0,36
335.0,7.5,116.0,115
335.0,7.5,59.0,58
335.0,7.5,46.0,46
223.0,6.5,120.0,119
222.0,6.5,221.0,210
222.0,7.0,66.0,63
222.0,6.0,35.0,33
177.0,4.45,38.0,32
178.0,5.2,52.0,51
221.0,6.0,97.0,95
221.0,6.5,587.0,566
221.0,7.0,38.0,38
178.0,5.1,53.0,50
283.0,6.5,40.0,38
283.0,6.5,60.0,59
283.0,6.5,68.0,65
283.0,6.5,47.0,47
283.0,6.0,62.0,59
284.0,7.0,150.0,147
283.0,7.0,80.0,78
282.0,6.5,1153.0,1128
282.0,6.5,225.0,224
282.0,6.5,137.0,137
282.0,6.5,502.0,484
282.0,6.0,392.0,378
282.0,6.5,196.0,192
283.0,7.0,94.0,91
282.0,7.0,203.0,202
282.0,6.5,274.0,265
281.0,6.5,850.0,829
282.0,6.0,296.0,280
281.0,6.5,31.0,30
281.0,6.18,191.0,183
280.0,6.0,1393.0,1370
281.0,6.5,1596.0,1542
281.0,5.5,97.0,88
281.0,6.0,103.0,99
281.0,6.5,343.0,332
280.0,6.5,73.0,72
281.0,7.0,26.0,26
281.0,7.0,83.0,80
280.0,6.0,152.0,146
284.0,6.5,64.0,62
280.0,6.5,224.0,218
280.0,6.5,745.0,732
280.0,6.0,1250.0,1222
279.0,5.5,186.0,181
280.0,6.0,41.0,39
279.0,6.5,101.0,97
279.0,6.5,71.0,70
279.0,6.5,682.0,673
338.0,7.0,30.0,28
337.0,7.5,31.0,31
337.0,7.0,55.0,55
346.0,7.19,65.0,65
344.0,7.14,63.0,62
343.0,7.14,90.0,90
354.0,8.5,95.0,94
220.0,6.0,268.0,264
220.0,6.5,424.0,414
219.0,5.5,67.0,66
219.0,6.0,599.0,591
219.0,6.5,344.0,334
219.0,7.0,37.0,37
218.0,5.5,194.0,184
218.0,6.0,494.0,461
218.0,6.5,172.0,165
215.0,5.5,422.0,404
215.0,6.0,461.0,439
351.0,8.5,895.0,890
351.0,9.0,476.0,476
351.0,8.0,851.0,849
351.0,8.5,280.0,280
351.0,7.5,524.0,520
352.0,8.5,404.0,404
351.0,8.0,270.0,269
352.0,8.5,369.0,367
352.0,9.0,235.0,235
351.0,9.0,113.0,112
351.0,7.0,41.0,41
350.0,7.5,390.0,386
351.0,8.0,877.0,876
351.0,8.5,1275.0,1273
350.0,8.5,185.0,185
351.0,8.0,290.0,290
351.0,8.0,833.0,831
351.0,7.5,552.0,548
351.0,7.5,572.0,567
345.0,7.14,151.0,151
342.0,6.83,156.0,155
341.0,6.83,105.0,103
354.0,8.5,68.0,68
313.0,8.5,26.0,26
310.0,9.0,39.0,39
309.0,9.0,39.0,39
300.0,7.5,36.0,35
338.0,8.0,64.0,64
334.0,8.0,26.0,26
334.0,7.5,92.0,92
332.0,7.5,50.0,50
337.0,7.5,41.0,40
351.0,6.88,29.0,29
329.0,7.0,30.0,30
343.0,7.5,62.0,62
353.0,8.0,28.0,28
343.0,7.31,35.0,35
340.0,7.35,27.0,27
337.0,7.0,50.0,49
336.0,7.0,34.0,34
335.0,7.0,37.0,37
335.0,7.0,29.0,29
335.0,7.0,31.0,31
343.0,8.0,92.0,91
322.0,7.0,102.0,101
322.0,7.0,157.0,156
323.0,7.5,145.0,143
322.0,7.5,152.0,150
322.0,8.0,141.0,140
323.0,7.5,473.0,469
358.0,8.5,178.0,177
357.0,8.5,50.0,50
357.0,8.5,644.0,643
355.0,9.0,284.0,283
356.0,8.5,185.0,184
354.0,8.5,629.0,629
353.0,8.0,127.0,126
352.0,8.5,106.0,106
352.0,8.0,89.0,89
352.0,8.5,83.0,83
322.0,7.0,96.0,96
322.0,7.0,90.0,88
352.0,8.5,30.0,30
351.0,8.0,61.0,61
351.0,8.0,87.0,87
350.0,8.5,208.0,207
349.0,7.5,79.0,78
349.0,9.0,404.0,402
350.0,8.0,189.0,189
349.0,8.0,75.0,75
349.0,8.5,75.0,75
349.0,7.5,47.0,47
348.0,7.5,183.0,181
348.0,7.5,86.0,85
349.0,8.0,155.0,155
348.0,8.5,79.0,79
349.0,8.0,114.0,113
349.0,8.5,186.0,186
326.0,7.0,209.0,209
348.0,8.0,43.0,42
348.0,8.0,43.0,43
343.0,8.0,39.0,39
342.0,7.5,34.0,34
342.0,7.5,41.0,40
338.0,7.5,34.0,34
338.0,7.0,50.0,50
336.0,6.5,28.0,26
336.0,7.0,304.0,301
335.0,6.5,56.0,56
334.0,7.0,80.0,79
334.0,6.5,48.0,48
178.0,5.266,75.0,69
217.0,5.0,38.0,37
217.0,5.5,486.0,434
217.0,6.0,382.0,373
217.0,6.5,33.0,32
215.0,6.5,68.0,65
177.0,5.288,189.0,178
178.0,5.293,64.0,62
178.0,5.25,157.0,150
216.0,5.0,46.0,36
216.0,5.5,409.0,388
216.0,6.0,848.0,813
216.0,6.5,114.0,110
177.0,5.25,42.0,37
177.0,5.25,87.0,76
177.0,5.25,28.0,26
215.0,6.0,69.0,65
325.0,6.5,379.0,374
348.0,8.0,192.0,192
286.0,7.0,170.0,168
286.0,7.0,160.0,156
314.0,8.5,93.0,93
352.0,7.41,47.0,47
345.0,7.41,81.0,81
335.0,6.27,38.0,37
337.0,7.5,38.0,38
330.0,7.5,63.0,62
274.0,6.571,50.0,47
272.0,5.0,244.0,229
272.0,5.5,882.0,841
271.0,5.0,55.0,52
272.0,5.5,121.0,113
272.0,6.0,134.0,128
273.0,6.0,675.0,640
272.0,6.5,90.0,88
272.0,6.5,297.0,294
272.0,5.5,80.0,72
272.0,6.0,31.0,31
272.0,5.5,45.0,40
271.0,6.5,43.0,42
271.0,5.5,120.0,116
272.0,6.0,71.0,68
270.0,6.5,70.0,68
272.0,5.0,136.0,127
272.0,5.5,525.0,508
272.0,6.0,424.0,409
271.0,6.5,304.0,294
275.0,7.0,310.0,303
271.0,6.0,40.0,39
270.0,6.5,49.0,47
272.0,5.0,38.0,36
270.0,5.5,61.0,58
270.0,6.0,120.0,112
270.0,6.5,138.0,135
270.0,7.0,50.0,50
271.0,5.5,351.0,342
270.0,6.0,474.0,444
177.0,4.801,495.0,444
178.0,4.816,161.0,151
214.0,6.5,220.0,205
335.0,7.5,64.0,64
335.0,7.5,43.0,42
335.0,7.0,44.0,44
335.0,8.0,31.0,31
335.0,7.0,37.0,37
334.0,7.5,56.0,56
334.0,7.0,74.0,74
334.0,8.0,114.0,114
333.0,7.5,96.0,96
333.0,7.0,58.0,58
332.0,7.5,42.0,42
332.0,7.5,373.0,373
351.0,8.0,54.0,54
336.0,7.0,51.0,51
335.0,7.5,70.0,70
354.0,8.5,39.0,39
283.0,6.5,80.0,79
357.0,8.5,56.0,56
178.0,4.75,55.0,53
177.0,5.0,85.0,79
215.0,6.0,53.0,48
341.0,7.5,33.0,32
332.0,7.0,27.0,27
329.0,6.5,34.0,34
327.0,6.5,27.0,24
325.0,6.5,41.0,41
346.0,8.0,37.0,36
342.0,8.0,46.0,46
341.0,7.0,32.0,32
339.0,7.0,63.0,62
338.0,6.5,40.0,40
338.0,7.5,38.0,38
357.0,8.5,286.0,286
352.0,9.0,29.0,29
357.0,8.5,120.0,120
356.0,8.5,92.0,92
354.0,8.5,204.0,204
353.0,8.5,106.0,105
215.0,5.5,31.0,31
214.0,6.0,110.0,103
214.0,5.5,503.0,475
214.0,6.0,1176.0,1147
180.0,4.25,26.0,26
213.0,5.875,27.0,24
179.0,4.5,81.0,78
213.0,6.5,48.0,47
213.0,6.5,37.0,36
214.0,6.0,128.0,121
355.0,7.895,31.0,30
351.0,8.0,30.0,30
157.0,3.5,28.0,25
326.0,6.5,323.0,316
213.0,6.0,27.0,22
213.0,6.0,911.0,877
177.0,5.0,61.0,55
212.0,6.5,96.0,91
212.0,6.5,100.0,92
212.0,6.5,632.0,600
207.0,5.5,66.0,59
212.0,6.0,47.0,43
275.0,6.0,31.0,31
357.0,8.5,100.0,100
355.0,9.0,29.0,29
354.0,8.5,63.0,63
351.0,8.0,354.0,354
348.0,8.0,126.0,126
344.0,8.5,48.0,47
342.0,8.0,29.0,28
339.0,7.5,34.0,34
338.0,8.0,199.0,198
337.0,7.5,166.0,165
337.0,7.5,346.0,342
336.0,7.5,61.0,60
336.0,7.5,145.0,145
341.0,8.0,79.0,79
341.0,7.5,97.0,97
333.0,7.0,61.0,60
337.0,7.0,407.0,404
212.0,6.0,306.0,298
211.0,6.0,47.0,46
211.0,6.5,108.0,107
212.0,6.0,25.0,25
211.0,6.5,843.0,804
211.0,6.0,617.0,580
211.0,6.5,82.0,77
211.0,6.5,104.0,102
207.0,5.5,3183.0,2995
206.0,5.0,2020.0,1925
207.0,6.0,752.0,726
177.0,5.0,88.0,82
210.0,6.5,108.0,100
210.0,6.0,896.0,815
210.0,6.5,778.0,752
210.0,6.5,112.0,106
210.0,7.0,26.0,26
210.0,6.0,81.0,79
210.0,5.5,83.0,78
209.0,6.5,71.0,70
209.0,6.5,59.0,57
209.0,5.5,148.0,139
208.0,6.0,70.0,63
209.0,6.0,1230.0,1191
209.0,6.5,340.0,323
208.0,5.5,129.0,119
208.0,6.0,936.0,899
208.0,6.5,103.0,92
208.0,6.5,73.0,63
207.0,5.5,1138.0,1102
359.0,8.0,44.0,44
358.0,8.0,35.0,35
358.0,8.375,29.0,29
350.0,8.125,52.0,52
328.0,7.0,282.0,274
349.0,8.0,113.0,113
349.0,8.5,122.0,122
349.0,8.5,346.0,345
347.0,8.0,291.0,291
348.0,8.0,110.0,110
348.0,8.5,216.0,216
347.0,8.5,62.0,61
346.0,8.0,255.0,255
345.0,8.5,477.0,475
337.0,7.0,104.0,100
344.0,7.5,239.0,238
344.0,8.0,221.0,221
356.0,6.65,50.0,50
308.0,9.0,47.0,46
307.0,9.0,743.0,739
305.0,8.5,682.0,679
358.0,8.0,66.0,66
357.0,8.5,209.0,209
355.0,8.0,46.0,46
354.0,8.0,77.0,77
344.0,8.0,171.0,171
344.0,8.5,310.0,310
344.0,8.0,29.0,29
343.0,7.5,710.0,692
343.0,8.0,1294.0,1292
343.0,8.5,481.0,476
343.0,7.5,196.0,194
343.0,7.0,61.0,61
342.0,7.5,1625.0,1600
342.0,8.0,915.0,906
342.0,8.5,697.0,696
342.0,7.5,606.0,603
342.0,8.5,66.0,66
341.0,8.0,171.0,171
341.0,8.5,463.0,462
341.0,7.5,1309.0,1303
342.0,8.0,826.0,826
342.0,8.0,163.0,162
340.0,7.5,565.0,561
340.0,8.0,369.0,364
302.0,7.0,175.0,172
356.0,9.0,207.0,207
358.0,8.5,974.0,969
357.0,8.0,666.0,666
356.0,8.5,958.0,956
356.0,8.5,217.0,217
355.0,8.5,1518.0,1516
356.0,8.0,636.0,634
355.0,9.0,687.0,685
355.0,8.5,602.0,601
282.0,6.5,132.0,125
276.0,6.0,74.0,68
346.0,8.0,45.0,45
347.0,8.5,127.0,126
347.0,6.75,46.0,46
349.0,8.0,148.0,146
340.0,7.0,30.0,30
339.0,7.25,103.0,102
319.0,7.5,255.0,252
319.0,8.0,216.0,212
319.0,8.0,227.0,223
320.0,9.0,180.0,180
320.0,6.74,74.0,72
319.0,6.75,41.0,41
319.0,8.0,152.0,151
319.0,8.0,281.0,280
339.0,8.0,33.0,33
354.0,8.5,60.0,59
356.0,7.72,25.0,25
207.0,5.5,25.0,24
207.0,5.0,206.0,187
356.0,9.0,54.0,54
356.0,8.5,268.0,267
354.0,8.5,89.0,89
175.0,4.0,79.0,74
332.0,7.5,30.0,30
330.0,7.0,186.0,182
328.0,6.5,56.0,55
326.0,7.0,49.0,48
326.0,6.5,57.0,57
334.0,7.5,54.0,54
333.0,7.5,60.0,60
330.0,7.5,50.0,50
330.0,7.0,41.0,41
301.0,7.5,61.0,60
300.0,7.0,446.0,437
207.0,5.5,846.0,779
340.0,8.0,168.0,166
340.0,7.5,232.0,231
340.0,7.5,298.0,295
340.0,8.0,165.0,165
340.0,8.0,157.0,156
340.0,7.5,223.0,222
359.0,8.5,811.0,808
328.0,6.5,133.0,130
327.0,6.5,109.0,108
343.0,8.0,45.0,45
341.0,7.5,36.0,36
341.0,8.0,499.0,495
341.0,8.5,230.0,230
358.0,7.5,34.0,34
327.0,7.0,139.0,137
324.0,7.0,49.0,49
355.0,8.5,335.0,334
176.0,4.0,134.0,119
177.0,3.5,33.0,28
177.0,4.5,108.0,104
351.0,9.0,31.0,31
346.0,7.5,517.0,513
347.0,8.5,123.0,122
347.0,8.0,124.0,123
346.0,9.0,355.0,355
347.0,8.0,98.0,97
345.0,8.5,154.0,154
347.0,7.1,48.0,47
349.0,6.64,33.0,33
331.0,7.5,43.0,43
330.0,7.0,276.0,272
329.0,7.0,160.0,158
328.0,6.5,210.0,208
328.0,7.0,71.0,69
328.0,6.5,256.0,255
347.0,7.54,58.0,57
357.0,7.06,28.0,27
359.0,7.06,28.0,28
357.0,8.5,33.0,33
311.0,8.5,47.0,47
335.0,7.5,63.0,63
301.0,7.0,42.0,42
333.0,7.5,46.0,44
336.0,7.0,48.0,48
299.0,7.0,31.0,31
352.0,6.875,33.0,32
321.0,5.99,115.0,111
326.0,5.95,83.0,82
355.0,8.5,33.0,32
352.0,8.5,35.0,35
352.0,8.5,86.0,86
321.0,7.05,64.0,62
358.0,6.25,42.0,42
358.0,8.0,158.0,158
355.0,8.5,119.0,119
348.0,8.0,121.0,121
348.0,8.5,34.0,34
347.0,8.5,25.0,25
271.0,6.5,828.0,807
270.0,7.0,200.0,199
355.0,8.0,72.0,72
354.0,8.0,71.0,70
208.0,6.0,502.0,488
359.0,8.0,323.0,322
358.0,8.0,404.0,404
359.0,8.5,373.0,372
208.0,6.5,412.0,396
357.0,8.0,382.0,382
358.0,8.5,483.0,483
207.0,6.0,74.0,74
357.0,8.5,1096.0,1094
356.0,9.0,121.0,120
207.0,6.0,62.0,59
356.0,8.0,193.0,192
359.0,8.0,195.0,193
357.0,8.5,36.0,36
355.0,8.5,42.0,42
354.0,8.5,104.0,104
318.0,8.0,182.0,182
347.0,8.0,73.0,73
348.0,8.5,118.0,117
269.0,6.0,42.0,41
359.0,7.0,239.0,238
358.0,8.0,506.0,505
358.0,8.0,89.0,89
358.0,8.0,596.0,592
325.0,7.0,86.0,86
324.0,7.0,102.0,101
322.0,7.0,59.0,59
321.0,7.5,83.0,81
355.0,8.5,31.0,31
347.0,8.5,202.0,201
345.0,9.0,102.0,101
346.0,8.5,226.0,224
345.0,8.0,255.0,255
345.0,8.5,344.0,342
345.0,7.5,32.0,31
344.0,9.0,57.0,57
343.0,8.0,143.0,143
343.0,8.5,76.0,75
